Message Type,Transmission Type,Session ID,AircraftID,HexIdnet,FlightID,Date MSG Generated,Time MSG Generated,Time MSG Received,Time MSG Received,a,b,c,d,Latitude,Longitude,e,f,g,h,i,j,,,,,,
MSG,5,1,1,7C6C2B,1,10/1/2018,33:59.0,10/1/2018,33:59.0,,10700,,,,,2464,,0,,0,,,,,,,
MSG,6,1,1,7C6C2B,1,10/1/2018,33:59.0,10/1/2018,33:59.0,,,,,,,,1416,0,0,0,,,,,,,
MSG,6,1,1,7C6C2B,1,10/1/2018,33:59.0,10/1/2018,33:59.0,,,380,18,,,,1416,0,0,0,,,,,,,
MSG,7,1,1,7C6D9D,1,10/1/2018,33:59.1,10/1/2018,33:59.1,,25400,,,,,,,,,,,,,,,,
MSG,6,1,1,7C5C50,1,10/1/2018,33:59.1,10/1/2018,33:59.1,,,,,,,,1200,0,0,0,,,,,,,
MSG,3,1,1,7C089A,1,10/1/2018,33:59.1,10/1/2018,33:59.1,,24300,,,-33.19556,151.82214,,,0,,0,0,,,,,,
MSG,8,1,1,7C6C2B,1,10/1/2018,33:59.1,10/1/2018,33:59.2,,,,,,,,,,,,0,,,,,,
MSG,7,1,1,7C089A,1,10/1/2018,33:59.2,10/1/2018,33:59.2,,24325,,,,,,,,,,,,,,,,
MSG,7,1,1,7C6C2B,1,10/1/2018,33:59.2,10/1/2018,33:59.2,,10725,,,,,,,,,,,,,,,,
MSG,4,1,1,7C6C2B,1,10/1/2018,33:59.2,10/1/2018,33:59.3,,,379,18,,,2624,,,,,0,,,,,,
MSG,5,1,1,7C6C2B,1,10/1/2018,33:59.3,10/1/2018,33:59.3,,10725,,,,,,,0,,0,,,,,,,
MSG,3,1,1,7C6C2B,1,10/1/2018,33:59.4,10/1/2018,33:59.4,,10725,,,-33.60988,151.49591,,,0,,0,0,,,,,,
MSG,6,1,1,7C6C2B,1,10/1/2018,33:59.5,10/1/2018,33:59.5,,,,,,,,1416,0,0,0,,,,,,,
MSG,5,1,1,7C089A,1,10/1/2018,33:59.5,10/1/2018,33:59.5,,24325,,,,,,,0,,0,,,,,,,
MSG,8,1,1,7C089A,1,10/1/2018,33:59.5,10/1/2018,33:59.5,,,,,,,,,,,,0,,,,,,
MSG,3,1,1,7C6D9D,1,10/1/2018,33:59.5,10/1/2018,33:59.5,,25400,,,-32.97935,151.72202,,,0,,0,0,,,,,,
MSG,4,1,1,7C6D9D,1,10/1/2018,33:59.5,10/1/2018,33:59.5,,,436,19,,,1920,,,,,0,,,,,,
MSG,4,1,1,7C6C2B,1,10/1/2018,33:59.6,10/1/2018,33:59.6,,,379,18,,,2624,,,,,0,,,,,,
MSG,8,1,1,7C6D9D,1,10/1/2018,33:59.7,10/1/2018,33:59.7,,,,,,,,,,,,0,,,,,,
MSG,3,1,1,7C6C2B,1,10/1/2018,33:59.8,10/1/2018,33:59.9,,10750,,,-33.60918,151.4962,,,0,,0,0,,,,,,
MSG,4,1,1,7C5C50,1,10/1/2018,33:59.9,10/1/2018,33:59.9,,,112,348,,,1216,,,,,,,,,,,
MSG,6,1,1,7C089A,1,10/1/2018,33:59.9,10/1/2018,33:59.9,,,,,,,,1333,0,0,0,,,,,,,
MSG,5,1,1,7C6D9D,1,10/1/2018,33:59.9,10/1/2018,33:59.9,,25425,,,,,1952,,0,,0,,,,,,,
MSG,6,1,1,7C6D9D,1,10/1/2018,33:59.9,10/1/2018,34:00.0,,,,,,,,1305,0,0,0,,,,,,,
MSG,6,1,1,7C6D9D,1,10/1/2018,33:59.9,10/1/2018,34:00.0,,,436,19,,,,1305,0,0,0,,,,,,,
MSG,3,1,1,7C6D9D,1,10/1/2018,33:59.9,10/1/2018,34:00.0,,25400,,,-32.97862,151.72234,,,0,,0,0,,,,,,
MSG,8,1,1,7C6C2B,1,10/1/2018,34:00.0,10/1/2018,34:00.0,,,,,,,,,,,,0,,,,,,
MSG,7,1,1,7C6C2B,1,10/1/2018,34:00.0,10/1/2018,34:00.0,,10750,,,,,,,,,,,,,,,,
MSG,7,1,1,7C6C2B,1,10/1/2018,34:00.0,10/1/2018,34:00.0,,10750,,,,,,,,,,,,,,,,
MSG,1,1,1,7C6C2B,1,10/1/2018,34:00.0,10/1/2018,34:00.1,TGG372  ,,,,,,,,,,,0,,,,,,
MSG,3,1,1,7C089A,1,10/1/2018,34:00.1,10/1/2018,34:00.1,,24350,,,-33.19377,151.82276,,,0,,0,0,,,,,,
MSG,4,1,1,7C089A,1,10/1/2018,34:00.1,10/1/2018,34:00.1,,,441,15,,,2048,,,,,0,,,,,,
MSG,1,1,1,7C6D9D,1,10/1/2018,34:00.1,10/1/2018,34:00.1,QFA532  ,,,,,,,,,,,0,,,,,,
MSG,4,1,1,7C6D9D,1,10/1/2018,34:00.1,10/1/2018,34:00.1,,,436,19,,,1920,,,,,0,,,,,,
MSG,4,1,1,7C6C2B,1,10/1/2018,34:00.1,10/1/2018,34:00.2,,,380,18,,,2560,,,,,0,,,,,,
MSG,7,1,1,7C089A,1,10/1/2018,34:00.2,10/1/2018,34:00.2,,24350,,,,,,,,,,,,,,,,
MSG,7,1,1,7C6C2B,1,10/1/2018,34:00.2,10/1/2018,34:00.2,,10750,,,,,,,,,,,,,,,,
MSG,3,1,1,7C5C50,1,10/1/2018,34:00.2,10/1/2018,34:00.2,,2350,,,-33.51156,151.25164,,,0,,0,,,,,,,
MSG,3,1,1,7C6C2B,1,10/1/2018,34:00.2,10/1/2018,34:00.3,,10750,,,-33.60876,151.49637,,,0,,0,0,,,,,,
MSG,3,1,1,7C6D9D,1,10/1/2018,34:00.3,10/1/2018,34:00.4,,25425,,,-32.97784,151.72265,,,0,,0,0,,,,,,
MSG,4,1,1,7C5C50,1,10/1/2018,34:00.4,10/1/2018,34:00.4,,,112,348,,,1216,,,,,,,,,,,
MSG,6,1,1,7C6C2B,1,10/1/2018,34:00.4,10/1/2018,34:00.4,,,,,,,,1416,0,0,0,,,,,,,
MSG,8,1,1,7C089A,1,10/1/2018,34:00.4,10/1/2018,34:00.5,,,,,,,,,,,,0,,,,,,
MSG,5,1,1,7C089A,1,10/1/2018,34:00.5,10/1/2018,34:00.5,,24350,,,,,,,0,,0,,,,,,,
MSG,5,1,1,7C089A,1,10/1/2018,34:00.5,10/1/2018,34:00.5,,24350,,,,,,,0,,0,,,,,,,
MSG,4,1,1,7C6D9D,1,10/1/2018,34:00.5,10/1/2018,34:00.6,,,436,19,,,1920,,,,,0,,,,,,
MSG,8,1,1,7C6D9D,1,10/1/2018,34:00.6,10/1/2018,34:00.6,,,,,,,,,,,,0,,,,,,
MSG,4,1,1,7C6C2B,1,10/1/2018,34:00.6,10/1/2018,34:00.6,,,380,18,,,2496,,,,,0,,,,,,
MSG,7,1,1,7C6C2B,1,10/1/2018,34:00.6,10/1/2018,34:00.6,,10775,,,,,,,,,,,,,,,,
MSG,3,1,1,7C6C2B,1,10/1/2018,34:00.7,10/1/2018,34:00.8,,10775,,,-33.60773,151.49681,,,0,,0,0,,,,,,
MSG,3,1,1,7C6D9D,1,10/1/2018,34:00.8,10/1/2018,34:00.8,,25450,,,-32.97705,151.72293,,,0,,0,0,,,,,,
MSG,6,1,1,7C089A,1,10/1/2018,34:00.8,10/1/2018,34:00.8,,,,,,,,1333,0,0,0,,,,,,,
MSG,8,1,1,7C6C2B,1,10/1/2018,34:00.8,10/1/2018,34:00.8,,,,,,,,,,,,0,,,,,,
MSG,5,1,1,7C6D9D,1,10/1/2018,34:00.8,10/1/2018,34:00.9,,25450,,,,,,,0,,0,,,,,,,
MSG,6,1,1,7C6D9D,1,10/1/2018,34:00.9,10/1/2018,34:00.9,,,436,19,,,,1305,0,0,0,,,,,,,
MSG,5,1,1,7C6D9D,1,10/1/2018,34:00.9,10/1/2018,34:00.9,,25450,,,,,1856,,0,,0,,,,,,,
MSG,5,1,1,7C089A,1,10/1/2018,34:00.9,10/1/2018,34:00.9,,24375,,,,,,,0,,0,,,,,,,
MSG,6,1,1,7C089A,1,10/1/2018,34:00.9,10/1/2018,34:00.9,,,442,15,,,,1333,0,0,0,,,,,,,
MSG,7,1,1,7C6C2B,1,10/1/2018,34:00.9,10/1/2018,34:01.0,,10800,,,,,,,,,,,,,,,,
MSG,4,1,1,7C6D9D,1,10/1/2018,34:01.0,10/1/2018,34:01.0,,,436,19,,,1920,,,,,0,,,,,,
MSG,7,1,1,7C6D9D,1,10/1/2018,34:01.1,10/1/2018,34:01.1,,25450,,,,,,,,,,,,,,,,
MSG,5,1,1,7C089A,1,10/1/2018,34:01.1,10/1/2018,34:01.2,,24375,,,,,,,0,,0,,,,,,,
MSG,3,1,1,7C089A,1,10/1/2018,34:01.1,10/1/2018,34:01.2,,24375,,,-33.19161,151.82343,,,0,,0,0,,,,,,
MSG,4,1,1,7C089A,1,10/1/2018,34:01.1,10/1/2018,34:01.2,,,441,15,,,2048,,,,,0,,,,,,
MSG,7,1,1,7C089A,1,10/1/2018,34:01.1,10/1/2018,34:01.2,,24375,,,,,,,,,,,,,,,,
MSG,4,1,1,7C6C2B,1,10/1/2018,34:01.1,10/1/2018,34:01.2,,,380,18,,,2496,,,,,0,,,,,,
MSG,5,1,1,7C6C2B,1,10/1/2018,34:01.2,10/1/2018,34:01.2,,10800,,,,,,,0,,0,,,,,,,
MSG,3,1,1,7C6C2B,1,10/1/2018,34:01.2,10/1/2018,34:01.2,,10800,,,-33.60699,151.49709,,,0,,0,0,,,,,,
MSG,6,1,1,7C6C2B,1,10/1/2018,34:01.3,10/1/2018,34:01.3,,,,,,,,1416,0,0,0,,,,,,,
MSG,3,1,1,7C6D9D,1,10/1/2018,34:01.3,10/1/2018,34:01.4,,25450,,,-32.97593,151.72343,,,0,,0,0,,,,,,
MSG,7,1,1,7C6C2B,1,10/1/2018,34:01.4,10/1/2018,34:01.4,,10800,,,,,,,,,,,,,,,,
MSG,8,1,1,7C089A,1,10/1/2018,34:01.4,10/1/2018,34:01.4,,,,,,,,,,,,0,,,,,,
MSG,4,1,1,7C6D9D,1,10/1/2018,34:01.4,10/1/2018,34:01.4,,,437,19,,,1920,,,,,0,,,,,,
MSG,5,1,1,7C089A,1,10/1/2018,34:01.5,10/1/2018,34:01.5,,24400,,,,,,,0,,0,,,,,,,
MSG,5,1,1,7C6C2B,1,10/1/2018,34:01.5,10/1/2018,34:01.6,,10800,,,,,,,0,,0,,,,,,,
MSG,3,1,1,7C6C2B,1,10/1/2018,34:01.7,10/1/2018,34:01.7,,10825,,,-33.60592,151.49752,,,0,,0,0,,,,,,
MSG,4,1,1,7C6C2B,1,10/1/2018,34:01.7,10/1/2018,34:01.7,,,380,18,,,2496,,,,,0,,,,,,
MSG,8,1,1,7C6D9D,1,10/1/2018,34:01.8,10/1/2018,34:01.8,,,,,,,,,,,,0,,,,,,
MSG,6,1,1,7C089A,1,10/1/2018,34:01.8,10/1/2018,34:01.8,,,,,,,,1333,0,0,0,,,,,,,
MSG,3,1,1,7C6D9D,1,10/1/2018,34:01.8,10/1/2018,34:01.8,,25475,,,-32.97496,151.72377,,,0,,0,0,,,,,,
MSG,5,1,1,7C089A,1,10/1/2018,34:01.8,10/1/2018,34:01.9,,24400,,,,,,,0,,0,,,,,,,
MSG,6,1,1,7C089A,1,10/1/2018,34:01.8,10/1/2018,34:01.9,,,442,15,,,,1333,0,0,0,,,,,,,
MSG,5,1,1,7C089A,1,10/1/2018,34:01.9,10/1/2018,34:01.9,,24400,,,,,2208,,0,,0,,,,,,,
MSG,5,1,1,7C6D9D,1,10/1/2018,34:01.9,10/1/2018,34:01.9,,25475,,,,,,,0,,0,,,,,,,
MSG,4,1,1,7C5C50,1,10/1/2018,34:01.9,10/1/2018,34:01.9,,,110,348,,,1280,,,,,,,,,,,
MSG,6,1,1,7C6D9D,1,10/1/2018,34:01.9,10/1/2018,34:01.9,,,436,19,,,,1305,0,0,0,,,,,,,
MSG,8,1,1,7C6C2B,1,10/1/2018,34:01.9,10/1/2018,34:01.9,,,,,,,,,,,,0,,,,,,
MSG,5,1,1,7C6D9D,1,10/1/2018,34:01.9,10/1/2018,34:01.9,,25475,,,,,1856,,0,,0,,,,,,,
MSG,5,1,1,7C6D9D,1,10/1/2018,34:01.9,10/1/2018,34:01.9,,25475,,,,,1856,,0,,0,,,,,,,
MSG,6,1,1,7C6D9D,1,10/1/2018,34:01.9,10/1/2018,34:01.9,,,,,,,,1305,0,0,0,,,,,,,
MSG,6,1,1,7C6D9D,1,10/1/2018,34:01.9,10/1/2018,34:01.9,,,436,19,,,,1305,0,0,0,,,,,,,
MSG,4,1,1,7C6D9D,1,10/1/2018,34:01.9,10/1/2018,34:02.0,,,437,19,,,1920,,,,,0,,,,,,
MSG,5,1,1,7C6C2B,1,10/1/2018,34:02.0,10/1/2018,34:02.0,,10825,,,,,2368,,0,,0,,,,,,,
MSG,6,1,1,7C089A,1,10/1/2018,34:02.0,10/1/2018,34:02.0,,,442,15,,,,1333,0,0,0,,,,,,,
MSG,5,1,1,7C6C2B,1,10/1/2018,34:02.0,10/1/2018,34:02.1,,10825,,,,,2368,,0,,0,,,,,,,
MSG,6,1,1,7C6C2B,1,10/1/2018,34:02.0,10/1/2018,34:02.1,,,,,,,,1416,0,0,0,,,,,,,
MSG,6,1,1,7C6C2B,1,10/1/2018,34:02.0,10/1/2018,34:02.1,,,380,18,,,,1416,0,0,0,,,,,,,
MSG,7,1,1,7C6D9D,1,10/1/2018,34:02.1,10/1/2018,34:02.1,,25475,,,,,,,,,,,,,,,,
MSG,5,1,1,7C5C50,1,10/1/2018,34:02.1,10/1/2018,34:02.1,,2400,,,,,,,0,,0,,,,,,,
MSG,4,1,1,7C6C2B,1,10/1/2018,34:02.1,10/1/2018,34:02.2,,,381,18,,,2432,,,,,0,,,,,,
MSG,7,1,1,7C089A,1,10/1/2018,34:02.2,10/1/2018,34:02.2,,24425,,,,,,,,,,,,,,,,
MSG,3,1,1,7C089A,1,10/1/2018,34:02.2,10/1/2018,34:02.3,,24425,,,-33.18942,151.82413,,,0,,0,0,,,,,,
MSG,4,1,1,7C089A,1,10/1/2018,34:02.2,10/1/2018,34:02.3,,,441,15,,,2048,,,,,0,,,,,,
MSG,3,1,1,7C6C2B,1,10/1/2018,34:02.2,10/1/2018,34:02.3,,10825,,,-33.60522,151.49775,,,0,,0,0,,,,,,
MSG,3,1,1,7C6D9D,1,10/1/2018,34:02.2,10/1/2018,34:02.3,,25475,,,-32.97418,151.7241,,,0,,0,0,,,,,,
MSG,3,1,1,7C5C50,1,10/1/2018,34:02.3,10/1/2018,34:02.3,,2400,,,-33.51045,151.25136,,,0,,0,,,,,,,
MSG,4,1,1,7C5C50,1,10/1/2018,34:02.3,10/1/2018,34:02.4,,,109,348,,,1280,,,,,,,,,,,
MSG,6,1,1,7C6C2B,1,10/1/2018,34:02.4,10/1/2018,34:02.4,,,,,,,,1416,0,0,0,,,,,,,
MSG,4,1,1,7C6D9D,1,10/1/2018,34:02.4,10/1/2018,34:02.4,,,437,19,,,1856,,,,,0,,,,,,
MSG,6,1,1,7C6C2B,1,10/1/2018,34:02.5,10/1/2018,34:02.5,,,,,,,,1416,0,0,0,,,,,,,
MSG,5,1,1,7C089A,1,10/1/2018,34:02.6,10/1/2018,34:02.6,,24425,,,,,,,0,,0,,,,,,,
MSG,5,1,1,7C6C2B,1,10/1/2018,34:02.6,10/1/2018,34:02.6,,10850,,,,,,,0,,0,,,,,,,
MSG,6,1,1,7C5C50,1,10/1/2018,34:02.6,10/1/2018,34:02.6,,,,,,,,1200,0,0,0,,,,,,,
MSG,3,1,1,7C6C2B,1,10/1/2018,34:02.6,10/1/2018,34:02.7,,10850,,,-33.60615,151.4974,,,0,,0,0,,,,,,
MSG,7,1,1,7C6C2B,1,10/1/2018,34:02.6,10/1/2018,34:02.7,,10850,,,,,,,,,,,,,,,,
MSG,5,1,1,7C6D9D,1,10/1/2018,34:02.7,10/1/2018,34:02.7,,25500,,,,,1984,,0,,0,,,,,,,
MSG,6,1,1,7C6D9D,1,10/1/2018,34:02.7,10/1/2018,34:02.7,,,,,,,,1305,0,0,0,,,,,,,
MSG,6,1,1,7C6D9D,1,10/1/2018,34:02.7,10/1/2018,34:02.7,,,436,19,,,,1305,0,0,0,,,,,,,
MSG,8,1,1,7C6C2B,1,10/1/2018,34:02.7,10/1/2018,34:02.7,,,,,,,,,,,,0,,,,,,
MSG,6,1,1,7C089A,1,10/1/2018,34:02.7,10/1/2018,34:02.7,,,,,,,,1333,0,0,0,,,,,,,
MSG,4,1,1,7C6C2B,1,10/1/2018,34:02.7,10/1/2018,34:02.7,,,381,18,,,2432,,,,,0,,,,,,
MSG,8,1,1,7C6D9D,1,10/1/2018,34:02.7,10/1/2018,34:02.7,,,,,,,,,,,,0,,,,,,
MSG,7,1,1,7C6C2B,1,10/1/2018,34:02.7,10/1/2018,34:02.8,,10850,,,,,,,,,,,,,,,,
MSG,7,1,1,7C6C2B,1,10/1/2018,34:02.7,10/1/2018,34:02.8,,10850,,,,,,,,,,,,,,,,
MSG,3,1,1,7C6D9D,1,10/1/2018,34:02.8,10/1/2018,34:02.8,,25500,,,-32.97323,151.7245,,,0,,0,0,,,,,,
MSG,5,1,1,7C089A,1,10/1/2018,34:02.8,10/1/2018,34:02.8,,24450,,,,,2240,,0,,0,,,,,,,
MSG,6,1,1,7C089A,1,10/1/2018,34:02.8,10/1/2018,34:02.8,,,,,,,,1333,0,0,0,,,,,,,
MSG,6,1,1,7C089A,1,10/1/2018,34:02.8,10/1/2018,34:02.8,,,442,15,,,,1333,0,0,0,,,,,,,
MSG,4,1,1,7C5C50,1,10/1/2018,34:02.8,10/1/2018,34:02.9,,,109,348,,,1280,,,,,,,,,,,
MSG,4,1,1,7C6D9D,1,10/1/2018,34:02.8,10/1/2018,34:02.9,,,437,19,,,1856,,,,,0,,,,,,
MSG,7,1,1,7C6C2B,1,10/1/2018,34:02.9,10/1/2018,34:02.9,,10875,,,,,,,,,,,,,,,,
MSG,5,1,1,7C6C2B,1,10/1/2018,34:02.9,10/1/2018,34:03.0,,10875,,,,,2208,,0,,0,,,,,,,
MSG,5,1,1,7C6C2B,1,10/1/2018,34:02.9,10/1/2018,34:03.0,,10875,,,,,2336,,0,,0,,,,,,,
MSG,6,1,1,7C6C2B,1,10/1/2018,34:02.9,10/1/2018,34:03.0,,,,,,,,1416,0,0,0,,,,,,,
MSG,6,1,1,7C6C2B,1,10/1/2018,34:02.9,10/1/2018,34:03.0,,,382,18,,,,1416,0,0,0,,,,,,,
MSG,3,1,1,7C6C2B,1,10/1/2018,34:03.0,10/1/2018,34:03.1,,10875,,,-33.6055,151.49769,,,0,,0,0,,,,,,
MSG,7,1,1,7C6D9D,1,10/1/2018,34:03.1,10/1/2018,34:03.1,,25500,,,,,,,,,,,,,,,,
MSG,7,1,1,7C6C2B,1,10/1/2018,34:03.1,10/1/2018,34:03.1,,10875,,,,,,,,,,,,,,,,
MSG,4,1,1,7C6C2B,1,10/1/2018,34:03.1,10/1/2018,34:03.2,,,381,18,,,2432,,,,,0,,,,,,
MSG,7,1,1,7C6C2B,1,10/1/2018,34:03.2,10/1/2018,34:03.2,,10875,,,,,,,,,,,,,,,,
MSG,5,1,1,7C089A,1,10/1/2018,34:03.2,10/1/2018,34:03.2,,24450,,,,,,,0,,0,,,,,,,
MSG,7,1,1,7C089A,1,10/1/2018,34:03.2,10/1/2018,34:03.2,,24450,,,,,,,,,,,,,,,,
MSG,5,1,1,7C5C50,1,10/1/2018,34:03.2,10/1/2018,34:03.2,,2425,,,,,,,0,,0,,,,,,,
MSG,3,1,1,7C089A,1,10/1/2018,34:03.3,10/1/2018,34:03.3,,24450,,,-33.18745,151.82479,,,0,,0,0,,,,,,
MSG,6,1,1,7C6C2B,1,10/1/2018,34:03.3,10/1/2018,34:03.3,,,,,,,,1416,0,0,0,,,,,,,
MSG,8,1,1,7C089A,1,10/1/2018,34:03.3,10/1/2018,34:03.3,,,,,,,,,,,,0,,,,,,
MSG,7,1,1,7C5C50,1,10/1/2018,34:03.3,10/1/2018,34:03.3,,2425,,,,,,,,,,,,,,,,
MSG,7,1,1,7C5C50,1,10/1/2018,34:03.3,10/1/2018,34:03.3,,2425,,,,,,,,,,,,,,,,
MSG,3,1,1,7C6D9D,1,10/1/2018,34:03.4,10/1/2018,34:03.4,,25525,,,-32.97208,151.72493,,,0,,0,0,,,,,,
MSG,4,1,1,7C6D9D,1,10/1/2018,34:03.4,10/1/2018,34:03.4,,,437,19,,,1856,,,,,0,,,,,,
MSG,3,1,1,7C6C2B,1,10/1/2018,34:03.4,10/1/2018,34:03.5,,10875,,,-33.60341,151.49849,,,0,,0,0,,,,,,
MSG,6,1,1,7C089A,1,10/1/2018,34:03.6,10/1/2018,34:03.6,,,,,,,,1333,0,0,0,,,,,,,
MSG,5,1,1,7C089A,1,10/1/2018,34:03.7,10/1/2018,34:03.7,,24475,,,,,,,0,,0,,,,,,,
MSG,4,1,1,7C6C2B,1,10/1/2018,34:03.7,10/1/2018,34:03.8,,,382,18,,,2368,,,,,0,,,,,,
MSG,3,1,1,7C6D9D,1,10/1/2018,34:03.8,10/1/2018,34:03.8,,25525,,,-32.9713,151.72526,,,0,,0,0,,,,,,
MSG,5,1,1,7C089A,1,10/1/2018,34:03.8,10/1/2018,34:03.8,,24475,,,,,,,0,,0,,,,,,,
MSG,8,1,1,7C6C2B,1,10/1/2018,34:03.8,10/1/2018,34:03.9,,,,,,,,,,,,0,,,,,,
MSG,8,1,1,7C6D9D,1,10/1/2018,34:03.9,10/1/2018,34:03.9,,,,,,,,,,,,0,,,,,,
MSG,5,1,1,7C6D9D,1,10/1/2018,34:03.9,10/1/2018,34:03.9,,25550,,,,,1952,,0,,0,,,,,,,
MSG,6,1,1,7C6D9D,1,10/1/2018,34:03.9,10/1/2018,34:03.9,,,,,,,,1305,0,0,0,,,,,,,
MSG,6,1,1,7C6D9D,1,10/1/2018,34:03.9,10/1/2018,34:03.9,,,436,19,,,,1305,0,0,0,,,,,,,
MSG,7,1,1,7C5C50,1,10/1/2018,34:03.9,10/1/2018,34:04.0,,2450,,,,,,,,,,,,,,,,
MSG,3,1,1,7C6C2B,1,10/1/2018,34:04.0,10/1/2018,34:04.0,,10900,,,-33.60233,151.49889,,,0,,0,0,,,,,,
MSG,4,1,1,7C6D9D,1,10/1/2018,34:04.0,10/1/2018,34:04.0,,,437,19,,,1856,,,,,0,,,,,,
MSG,7,1,1,7C6D9D,1,10/1/2018,34:04.1,10/1/2018,34:04.1,,25550,,,,,,,,,,,,,,,,
MSG,7,1,1,7C6C2B,1,10/1/2018,34:04.1,10/1/2018,34:04.2,,10900,,,,,,,,,,,,,,,,
MSG,7,1,1,7C089A,1,10/1/2018,34:04.2,10/1/2018,34:04.2,,24500,,,,,,,,,,,,,,,,
MSG,6,1,1,7C6B0B,1,10/1/2018,34:04.2,10/1/2018,34:04.2,,,,,,,,1143,0,0,0,,,,,,,
MSG,7,1,1,7C6C2B,1,10/1/2018,34:04.2,10/1/2018,34:04.3,,10925,,,,,,,,,,,,,,,,
MSG,6,1,1,7C6C2B,1,10/1/2018,34:04.2,10/1/2018,34:04.3,,,,,,,,1416,0,0,0,,,,,,,
MSG,4,1,1,7C6C2B,1,10/1/2018,34:04.2,10/1/2018,34:04.3,,,382,18,,,2368,,,,,0,,,,,,
MSG,3,1,1,7C6D9D,1,10/1/2018,34:04.3,10/1/2018,34:04.3,,25550,,,-32.97034,151.72564,,,0,,0,0,,,,,,
MSG,4,1,1,7C6D9D,1,10/1/2018,34:04.4,10/1/2018,34:04.4,,,437,19,,,1856,,,,,0,,,,,,
MSG,3,1,1,7C089A,1,10/1/2018,34:04.4,10/1/2018,34:04.4,,24500,,,-33.18507,151.82556,,,0,,0,0,,,,,,
MSG,4,1,1,7C089A,1,10/1/2018,34:04.4,10/1/2018,34:04.4,,,441,15,,,2112,,,,,0,,,,,,
MSG,5,1,1,7C6C2B,1,10/1/2018,34:04.4,10/1/2018,34:04.4,,10925,,,,,,,0,,0,,,,,,,
MSG,3,1,1,7C6C2B,1,10/1/2018,34:04.5,10/1/2018,34:04.5,,10925,,,-33.60127,151.49935,,,0,,0,0,,,,,,
MSG,6,1,1,7C089A,1,10/1/2018,34:04.6,10/1/2018,34:04.6,,,,,,,,1333,0,0,0,,,,,,,
MSG,5,1,1,7C5C50,1,10/1/2018,34:04.6,10/1/2018,34:04.6,,2450,,,,,,,0,,0,,,,,,,
MSG,8,1,1,7C6D9D,1,10/1/2018,34:04.7,10/1/2018,34:04.7,,,,,,,,,,,,0,,,,,,
MSG,1,1,1,7C089A,1,10/1/2018,34:04.7,10/1/2018,34:04.7,VOZ951  ,,,,,,,,,,,0,,,,,,
MSG,4,1,1,7C6C2B,1,10/1/2018,34:04.7,10/1/2018,34:04.7,,,382,18,,,2368,,,,,0,,,,,,
MSG,3,1,1,7C6D9D,1,10/1/2018,34:04.8,10/1/2018,34:04.8,,25575,,,-32.96919,151.72608,,,0,,0,0,,,,,,
MSG,5,1,1,7C089A,1,10/1/2018,34:04.8,10/1/2018,34:04.8,,24500,,,,,,,0,,0,,,,,,,
MSG,5,1,1,7C6D9D,1,10/1/2018,34:04.8,10/1/2018,34:04.9,,25575,,,,,,,0,,0,,,,,,,
MSG,6,1,1,7C6D9D,1,10/1/2018,34:04.8,10/1/2018,34:04.9,,,436,19,,,,1305,0,0,0,,,,,,,
MSG,5,1,1,7C6D9D,1,10/1/2018,34:04.8,10/1/2018,34:04.9,,25575,,,,,1792,,0,,0,,,,,,,
MSG,5,1,1,7C089A,1,10/1/2018,34:04.9,10/1/2018,34:04.9,,24525,,,,,,,0,,0,,,,,,,
MSG,6,1,1,7C089A,1,10/1/2018,34:04.9,10/1/2018,34:04.9,,,442,15,,,,1333,0,0,0,,,,,,,
MSG,4,1,1,7C6D9D,1,10/1/2018,34:04.9,10/1/2018,34:04.9,,,437,19,,,1856,,,,,0,,,,,,
MSG,5,1,1,7C089A,1,10/1/2018,34:04.9,10/1/2018,34:04.9,,24525,,,,,2144,,0,,0,,,,,,,
MSG,8,1,1,7C6C2B,1,10/1/2018,34:04.9,10/1/2018,34:04.9,,,,,,,,,,,,0,,,,,,
MSG,3,1,1,7C6C2B,1,10/1/2018,34:04.9,10/1/2018,34:04.9,,10950,,,-33.60052,151.49963,,,0,,0,0,,,,,,
MSG,1,1,1,7C6C2B,1,10/1/2018,34:04.9,10/1/2018,34:04.9,TGG372  ,,,,,,,,,,,0,,,,,,
MSG,1,1,1,7C6D9D,1,10/1/2018,34:05.0,10/1/2018,34:05.0,QFA532  ,,,,,,,,,,,0,,,,,,
MSG,5,1,1,7C6C2B,1,10/1/2018,34:05.0,10/1/2018,34:05.0,,10950,,,,,,,0,,0,,,,,,,
MSG,7,1,1,7C6D9D,1,10/1/2018,34:05.1,10/1/2018,34:05.1,,25575,,,,,,,,,,,,,,,,
MSG,7,1,1,7C089A,1,10/1/2018,34:05.1,10/1/2018,34:05.2,,24525,,,,,,,,,,,,,,,,
MSG,8,1,1,7C089A,1,10/1/2018,34:05.1,10/1/2018,34:05.2,,,,,,,,,,,,0,,,,,,
MSG,6,1,1,7C6C2B,1,10/1/2018,34:05.2,10/1/2018,34:05.2,,,,,,,,1416,0,0,0,,,,,,,
MSG,7,1,1,7C6C2B,1,10/1/2018,34:05.2,10/1/2018,34:05.2,,10950,,,,,,,,,,,,,,,,
MSG,3,1,1,7C6D9D,1,10/1/2018,34:05.2,10/1/2018,34:05.2,,25575,,,-32.96846,151.72641,,,0,,0,0,,,,,,
MSG,7,1,1,7C6C2B,1,10/1/2018,34:05.2,10/1/2018,34:05.3,,10950,,,,,,,,,,,,,,,,
